filename,hypothesis,overall-score,decoder-score,lm-score,ctc-score,rating
stephy_Stress_L4_006.wav,SHES AT HOME,-17.15494155883789,-0.8707157373428345,-16.13047218322754,-1.3832261562347412,1.0
stephy_Stress_L4_009.wav,V S,-29.215503692626957,-9.500972747802734,-17.84728240966797,-15.725132942199709,4.0
sunitha_Stress_L1_003.wav,STATELY,-18.08209991455078,-1.2385658025741575,-17.15554428100586,-0.1985328495502472,0.0
sunitha_Stress_L1_008.wav,BEFORE,-15.692667007446287,-0.3309635519981384,-14.765361785888672,-2.3187711238861084,4.0
sunitha_Stress_L1_012.wav,MAGNIFICENTLY,-15.911691665649414,-0.2040412425994873,-15.76611614227295,-0.009154912084341,3.0
sunitha_Stress_L2_001.wav,RIGHT PLACE,-20.97241973876953,-0.83198082447052,-20.325010299682617,-0.2167397439479828,3.0
sunitha_Stress_L2_003.wav,NOT ME,-14.349090576171877,-1.3363107442855835,-13.394761085510254,-0.0630372166633606,4.0
sunitha_Stress_L2_005.wav,GOOD BY,-17.271100997924805,-3.452534437179565,-13.510296821594238,-4.480103015899658,4.0
sunitha_Stress_L2_006.wav,GOOD MORNING,-19.01795959472656,-5.853316307067871,-14.91603946685791,-0.015326477587223,4.0
sunitha_Stress_L2_007.wav,GONE PAST,-21.096111297607425,-0.3945087492465973,-19.85293960571289,-3.2233924865722656,4.0
sunitha_Stress_L2_008.wav,GONE BACK,-16.693897247314453,-0.3378940522670746,-16.453733444213867,-0.0121285691857337,3.0
sunitha_Stress_L2_009.wav,TEN MEN,-19.77366828918457,-2.1104464530944824,-18.146175384521484,-0.5005987882614136,4.0
sunitha_Stress_L3_001.wav,BLACK AND WHITE,-14.854350090026855,-0.3027712106704712,-14.640250205993652,-0.0072015365585684,3.0
sunitha_Stress_L4_001.wav,ITS COLD,-14.163290023803713,-0.4716784656047821,-13.758430480957031,-0.2489481419324875,4.0
sunitha_Stress_L4_004.wav,WAZIR,-24.169578552246094,-3.657198190689087,-19.40059280395508,-7.3631591796875,2.0
sunitha_Stress_L4_005.wav,SHE IS THE HOME,-25.03848648071289,-1.5304919481277466,-22.67005729675293,-4.323615550994873,2.0
sunitha_Stress_L4_006.wav,SHE IS AT HOME,-16.440486907958984,-0.4238063395023346,-16.131208419799805,-0.0420378111302852,2.0
sunitha_Stress_L4_009.wav,WAS SHE,-18.79478454589844,-5.089639186859131,-14.476106643676758,-2.519765615463257,4.0
triesa_Stress_L1_003.wav,STEADILY,-17.30708122253418,-0.1194271296262741,-17.196002960205078,-0.0916005596518516,3.0
triesa_Stress_L1_008.wav,BEFORE,-18.63151359558105,-5.195317268371582,-14.765361785888672,-0.7647658586502075,2.0
triesa_Stress_L1_012.wav,MAGNIFICENTLY,-32.261688232421875,-2.298400640487671,-23.404170989990234,-24.1621208190918,4.0
triesa_Stress_L2_001.wav,RIGHT,-19.501813888549805,-7.408590316772461,-13.371468544006348,-3.147772789001465,3.0
triesa_Stress_L2_003.wav,NOT ME,-13.586325645446776,-0.2474999129772186,-13.394761085510254,-0.0610455088317394,3.0
triesa_Stress_L2_005.wav,GOOD BOY,-17.7266902923584,-2.441523551940918,-15.985671997070312,-0.1065045893192291,2.0
triesa_Stress_L2_006.wav,GOOD MORNING,-16.219314575195312,-1.7028926610946655,-14.91603946685791,-0.3708364367485046,2.0
triesa_Stress_L2_007.wav,GONE PAST,-20.169601440429688,-0.2738364934921264,-19.85293960571289,-0.4165933430194855,2.0
triesa_Stress_L2_008.wav,GONE BACK,-16.775739669799805,-0.3838760554790497,-16.453733444213867,-0.177637293934822,2.0
triesa_Stress_L2_009.wav,TEN MEN,-18.32185935974121,-0.2388613522052765,-18.146175384521484,-0.0282680336385965,4.0
triesa_Stress_L3_001.wav,BLACK AND WHITE,-14.858699798583984,-0.3101773858070373,-14.640250205993652,-0.0044220918789505,3.0
triesa_Stress_L4_001.wav,ITS COLD,-16.302562713623047,-1.8024910688400269,-13.758430480957031,-4.274621963500977,2.0
triesa_Stress_L4_004.wav,I WAS HERE,-16.833709716796875,-0.4098025262355804,-16.538105010986328,-0.0291433334350585,2.0
triesa_Stress_L4_005.wav,SHE IS HOME,-18.532928466796875,-1.093633770942688,-17.119192123413086,-2.1606385707855225,3.0
triesa_Stress_L4_006.wav,SHES AT HOME,-16.571598052978516,-0.5326259732246399,-16.13047218322754,-0.227622777223587,2.0
triesa_Stress_L4_009.wav,WHEN SHE,-18.625770568847656,-0.2208822667598724,-18.45023727416992,-0.0697205513715744,4.0
venkatt_Stress_L1_003.wav,THIRDLY,-17.26586151123047,-1.083513617515564,-15.999650955200195,-1.6925039291381836,0.0
venkatt_Stress_L1_008.wav,BE GOOD,-17.08414649963379,-3.8840742111206055,-13.23461627960205,-3.768929481506348,2.0
venkatt_Stress_L1_012.wav,MAGNIFICENCE,-26.920238494873047,-3.2471601963043213,-14.859023094177246,-32.627349853515625,2.0
venkatt_Stress_L2_001.wav,A RIGHT PLACE,-20.19056510925293,-0.3311161398887634,-19.883302688598636,-0.2516062557697296,2.0
venkatt_Stress_L2_003.wav,NOT ME,-13.579586029052734,-0.239923670887947,-13.394761085510254,-0.0562578663229942,2.0
venkatt_Stress_L2_005.wav,WOULD I,-19.54135513305664,-5.047939300537109,-14.223949432373049,-5.946162223815918,1.0
venkatt_Stress_L2_006.wav,GOOD MORNING,-15.096956253051758,-0.212357610464096,-14.91603946685791,-0.1075528413057327,2.0
venkatt_Stress_L2_007.wav,GOING FAST,-17.628215789794922,-1.734493613243103,-16.115453720092773,-0.99539053440094,0.0
venkatt_Stress_L2_008.wav,GONE BACK,-21.184999465942383,-3.6565310955047607,-16.453733444213867,-7.238980770111084,2.0
venkatt_Stress_L2_009.wav,THEN MEN,-17.911733627319336,-0.4227470159530639,-17.457382202148438,-0.5280913710594177,2.0
venkatt_Stress_L3_001.wav,BLACK AND WHITE,-17.90252113342285,-2.520673990249634,-14.640250205993652,-4.992661952972412,3.0
venkatt_Stress_L4_001.wav,AND,-16.791738510131836,-5.110736846923828,-10.07419490814209,-10.46675968170166,2.0
venkatt_Stress_L4_004.wav,I WAS HERE,-21.738109588623047,-5.14932918548584,-16.538105010986328,-5.318241119384766,2.0
venkatt_Stress_L4_005.wav,SHE IS ONE,-21.260143280029297,-5.250827312469482,-15.996665954589844,-5.29299783706665,1.0
venkatt_Stress_L4_006.wav,SHES AT HOME,-28.27016258239746,-10.536843299865724,-16.13047218322754,-15.87966537475586,0.0
venkatt_Stress_L4_009.wav,WILL SHE,-17.852367401123047,-2.898607015609741,-13.881138801574709,-6.47401237487793,0.0
venktapa_Stress_L1_003.wav,STEVENS,-24.79562759399414,-6.73148775100708,-14.741168975830078,-17.808059692382812,4.0
venktapa_Stress_L1_008.wav,BEFORE,-14.890547752380373,-0.1467715799808502,-14.765361785888672,-0.0748186707496643,3.0
venktapa_Stress_L1_012.wav,MAGNIFICENTLY,-17.01870346069336,-0.311773419380188,-15.76611614227295,-3.4478235244750977,0.0
venktapa_Stress_L2_001.wav,RIGHT PLACE,-22.28335189819336,-0.8682107329368591,-20.325010299682617,-4.501972675323486,2.0
